港弯频道,#genre#
靖天國際,http://198.16.100.186:8278/jingtianintl_twn/playlist.m3u8?tid=MC7C4153806141538061&ct=19254&tsum=79854f3ccdc23693ea39da52af54d35b
靖天卡通,http://198.16.100.186:8278/jingtiancartoon_twn/playlist.m3u8?tid=MD1D2636832926368329&ct=19226&tsum=22c17cfa6920f0b4a9d45746ac25c547
大愛1,http://198.16.100.186:8278/daai_twn/playlist.m3u8?tid=ME5E3594665135946651&ct=19249&tsum=1628ac38fd6a79879fccae39de8e845b
非凡新聞,http://198.16.100.186:8278/feifannews_twn/playlist.m3u8?tid=m050e7aad65f614336734&ct=17874&tsum=4ea1b829d195ac69a6c2ca51b21ae378
非凡新聞,http://198.16.100.186:8278/feifannews_twn/playlist.m3u8?tid=ME3E6962233269622332&ct=19225&tsum=eea4d84db71e12ba91bfcf328f4dec9d
國家地理,http://198.16.100.186:8278/Natgeo/playlist.m3u8?tid=MD9D9302547893025478&ct=19249&tsum=98e3f2f5104d6ed1e826d12d93d64794
國家地理,http://198.16.100.186:8278/natgeohd_twn/playlist.m3u8?tid=MD3D4446495344464953&ct=19249&tsum=f8c0bfc8c564a4a28247dad400acddba
東森綜合,http://198.16.100.186:8278/ettvzhonghe/playlist.m3u8?tid=MC4C1214674912146749&ct=19254&tsum=9b96a50ba99dca1a02a27b05a6fb4b0d
中天綜合,http://198.16.100.186:8278/ctizhonghe/playlist.m3u8?tid=MB6B3888954738889547&ct=19254&tsum=d0cb922e44e8a16bea598530697c581e
民視,http://198.16.100.186:8278/ftvhd_taiwan/playlist.m3u8?tid=MC8C5908644059086440&ct=19249&tsum=c96d2cd48b11d40ca9e97fb3addb1384
鳳凰中文,http://198.16.100.186:8278/phoenixtv_hd/playlist.m3u8?tid=MF6F2163882521638825&ct=19249&tsum=2375037c2689c4190d14c8a52bc35c83
翡翠,http://198.16.100.186:8278/jade_twn/playlist.m3u8?tid=ME6E1330319113303191&ct=19225&tsum=d76985c4965fd63807e131035f66af09
民視新聞,http://198.16.100.186:8278/ftvnew_taiwan/playlist.m3u8?tid=MA7A6968320369683203&ct=19249&tsum=e3b040434ed43f12a738964a100a0e59
華視,http://198.16.100.186:8278/ctshd_twn/playlist.m3u8?tid=MC3C3582911835829118&ct=19249&tsum=f2c0c86801d43be647206c4ddb8e9ce6
翡翠,http://198.16.100.186:8278/Wlt/playlist.m3u8?tid=MC9C7523788875237888&ct=19225&tsum=fc74aa160d3ca61369c2e5f3ae79ee8e
東森電影,http://198.16.100.186:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996
三立臺灣,http://198.16.100.186:8278/sanlitaiwan/playlist.m3u8?tid=m92ccadc4dc3718157816&ct=17874&tsum=3570a8198ca0fb7ebb803807e38b33fb
中視,http://198.16.100.186:8278/zhongshihd_twn/playlist.m3u8?tid=MBDB6720263767202637&ct=19249&tsum=edd778f298b53c39b3b9706700032605
中天娛樂,http://198.16.100.186:8278/ctient/playlist.m3u8?tid=MC9C7081133170811331&ct=19249&tsum=8b08b54208f3ee30e12f419d587f46ac




阿里郎,http://198.16.100.186:8278/arirang_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=ce64ef8bc61140524339935d73ae5481
CN卡通,http://198.16.100.186:8278/momo1_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=1bcf38de8605c061c98d5e5c55163725
靖天卡通,http://198.16.100.186:8278/jingtiancartoon_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=f5657d632cedda0ca11bac82e3168618
靖天國際,http://198.16.100.186:8278/jingtianintl_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=5bfb3aef7cf468e9b1377324fccbfc68
非凡新聞,http://198.16.100.186:8278/feifannews_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=ac14986110b0e75fe23edff90ab336b2
龍祥時代,http://198.16.100.186:8278/lungxiangtime_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=97b5a1d6e0010c40e6d8781805a70ba2
龍華偶像,http://198.16.100.186:8278/lunghuaidol_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=63132f0e4fd076cd4e6f5e89d801789b
龍華戲劇,http://198.16.100.186:8278/lunghuaxiju_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=6e351c1cca8c4f6d4a8be9b8d774dc0a
龍華洋片,http://198.16.100.186:8278/lunghuawestern_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=3c9ccd421d05ff4a3af2c02d56b4b3c6
龍華經典,http://198.16.100.186:8278/lunghuajingdian_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=96207c471d439515e0067b333e3b5459
龍華電影,http://198.16.100.186:8278/xingwei_movie/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=53153e05f428f28b65eb5559ae5b9dc0
Kompass TV,http://198.16.100.186:8278/Kompass/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=5dcf7ab227a836046597dfa05663d90a
Berita Satu,http://198.16.100.186:8278/BeritaSatu_eko/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=3d62701e711c2cd6a892d23ccfe749e2
Indosiar HD,http://198.16.100.186:8278/Indosiar/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=c9b27b4c7de9e1772c7e52cf40f7bd55
AnTV,http://198.16.100.186:8278/Antv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=ee3b56d5da66231fc3ee9dc9dafc786c
MNC TV,http://198.16.100.186:8278/Mnctv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=ea845e9031e34ef4f68d13d6ea0bd7bf
Trans 7,http://198.16.100.186:8278/Trans7_eko/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=6af35944562d073011f85dd836aab31f
Transtv,http://198.16.100.186:8278/Transtv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=559265c65bf3062e53b42ad93e433ac1
JTV,http://198.16.100.186:8278/JTV_eko/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=f95e68b3a0ad0a86a8b241734af9c0c2
Metro TV,http://198.16.100.186:8278/metrotv_eko/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=99329a7a667558dce68f0420cf676b89
Cinemax,http://198.16.100.186:8278/Cinemax/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=50e3741a2c29baab231b6cbadfd47563
SCTV,http://198.16.100.186:8278/SCTV/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=cdfe2f28d1d9a5ec278d3d77f0e45126
Tvone,http://198.16.100.186:8278/Tvone/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=0bc334aba30ded1df4c346e7a57833cb
TVMU,http://198.16.100.186:8278/TVMU_eko/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=e5f9df9ae30be27d199c036041f4d99b
GTV,http://198.16.100.186:8278/Gtv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=1f13be44de9e4f9d35d71e4ca9d46e40
RTV,http://198.16.100.186:8278/Rtv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=b4af8d90525fb682a9afa4c72b3e2765
Jak TV,http://198.16.100.186:8278/JakTV/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=892244afdf974c5d086e16b8526c5988
iNews TV,http://198.16.100.186:8278/Inewstv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=0a460b5c597688f1e0c4c78aa000d5bf
Daai TV,http://198.16.100.186:8278/DaaiTV/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=b29adb902d7714f3ebab41ed05ba7f74
Net TV,http://198.16.100.186:8278/NetTV/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=9e396ddd569d6075d11297f54e571e2c
Animax,http://198.16.100.186:8278/Animax/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=aceff7688c2c3307497c5161715a262f
EWTN,http://198.16.100.186:8278/Ewtn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=ab22277c6feda9d81bc119d158467a55
AlQuran AlKareem,http://198.16.100.186:8278/AlQuran/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=b7176edd0ec43737dfedd07c26eb34b6
Tawaf TV,http://198.16.100.186:8278/TawafTV/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=a1f3bec403af6ad81cb0006dba6f23b3
Vision Prime,http://198.16.100.186:8278/VisionPrime/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=e084735356006084a9afc1b4fe369505
Muslim TV,http://198.16.100.186:8278/MuslimTV/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=0f280d0327c4ec24fb6410c3c2921475
Music TV,http://198.16.100.186:8278/MusicTV/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=81f5133f28dddb94a7b40c6a33bc1380
Lifestyle&Fashion,http://198.16.100.186:8278/Lifestyle/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=6df2bd6f8e097afef3f15343ef236621
Entertain,http://198.16.100.186:8278/Entertain/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=c5a83c490459b14d04ff895da3bf4d6b
Hits,http://198.16.100.186:8278/Hits/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=be634f5688f63652f393f1ba3ec61b11
Warner TV,http://198.16.100.186:8278/WarnerTV/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=cba8fbd0d48bb35836fc4843c498b8b9
SCM,http://198.16.100.186:8278/Weishimovie/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=db575c6ceb0f6eade8e79d92d577fefe
Thrill,http://198.16.100.186:8278/Thrill/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=65c2cb5aec92c8119f2c29461c640231
Fight Sports,http://198.16.100.186:8278/Fs/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=0c68e8caa52e1fcf851fa21ecb37d398
Beinsports 2 HD,http://198.16.100.186:8278/Bein2hd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=103f18b0aa0e8261beeed5024e88b102
Hits Movie,http://198.16.100.186:8278/Hitsmovie/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=2544ff8725706d9b664e64b445ad68b2
One,http://198.16.100.186:8278/One_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=262b8b1daf98163469183847236c7588
tvN Movie,http://198.16.100.186:8278/Tvnmovie/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=bef509366086b2947512e385bb4a33d7
Celestial Movies HD,http://198.16.100.186:8278/Celestialindo/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=6b606cecf8c8f952cd6a9f5d9774f394
Rock Actions,http://198.16.100.186:8278/Rockaction/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=a770290a29f3b4c4f9baca44470db8d5
Rock Entertainment,http://198.16.100.186:8278/Rockentertain/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=761fae4a976f56c888520270917f56e5
J2(備用),http://198.16.100.186:8278/j2_hkdavid/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=b7ce7c57e6dbb7d619352a04291c2d00
J2,http://198.16.100.186:8278/j2_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=8b67c9e000a5240c128b1ad752e4cc69
RHK 31,http://198.16.100.186:8278/rhk31_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=666b7b6d5654d8005a067f7bacaa2062
RHK 32,http://198.16.100.186:8278/rhk32_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=16d0610db4e8396ea5b62d1ac44bc4bc
TVB 星河,http://198.16.100.186:8278/tvbxinhe_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=24a54018312955997f6560633e23d4a2
VIUTV1,http://198.16.100.186:8278/viu1_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=caad8789b260e0d7f41989d626822569
Viu TV 69,http://198.16.100.186:8278/viutv69_hkdavid/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=fafc3eec91c68947449bb9128bf14d1d
Viu6,http://198.16.100.186:8278/viusix_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=0e3278c91e170da7eff1f918e81773b5
iNews 新聞,http://198.16.100.186:8278/inews_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=d4f68707a51c1cdefc28ca9bb63a3a09
無線財經信息,http://198.16.100.186:8278/tvbcaijing_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=413efcd4db9cfd49173476f71bca09a8
日本赛马频道Green Channel,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs14&isp=4#https://hncfree-samsungau.amagi.tv/playlist.m3u8#https://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs14&isp=4
珍珠,http://198.16.100.186:8278/pearl_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=23ce061d52e67be92cb89a222e9958a2#http://198.16.100.186:8278/pearl_hkdavid/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=bfa8ae404db9cf1bb6a887c74d7543cd
翡翠,http://198.16.100.186:8278/jade_mike/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=0be4626039adb2cad009b01fc8cd13c2
翡翠,http://198.16.100.186:8278/jade_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=179e28465162020de54864aa6c9cf56d
鳳凰衛視,http://198.16.100.186:8278/phoenixtv_hd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=6c4718b80e294357af0ceb878ca6e0f7
鳳凰信息,http://198.16.100.186:8278/phoenixinfo_hd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=eebd39d54d44acac9b9e72161dd32374
鳳凰香港,http://198.16.100.186:8278/hkphoenix_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=4183c94fea010c7e1abbc12ca204f3f2
鳳凰衛視,http://198.16.100.186:8278/phoenixtv_hd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=6c4718b80e294357af0ceb878ca6e0f7
鳳凰信息,http://198.16.100.186:8278/phoenixinfo_hd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=eebd39d54d44acac9b9e72161dd32374k
Supersports 1,http://198.16.100.186:8278/Assp1/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=b69bec40e485e297d69300e156a1fff1
Supersports 1,http://198.16.100.186:8278/go_assp1/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=9ec4e0ada36802f688f71dc0291ea71d
Supersportq 1,http://198.16.100.186:8278/Assp1_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=e968fe52f9adee563bfeb69dda8e4bba
Supersports 2,http://198.16.100.186:8278/Assp2/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=d1e941fc8247bad3cf675ef861d92c6c
Supersports 2,http://198.16.100.186:8278/go_assp2/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=9d6255380db3f928aeb5b2887bd7945b
Supersports 3,http://198.16.100.186:8278/Assp3/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=c72b2987e54cf0a0fb5fc58b65119aab
Supersports 3,http://198.16.100.186:8278/go_assp3/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=7ed2cdb965e36d4b6d78fe2ce46d0571
Supersports 3,http://198.16.100.186:8278/Assp3_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=e89912ffd703d5febb2ed0911f04636c
Supersports 4,http://198.16.100.186:8278/Assp4_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=a2d64ec987f7abe2e5d0e511d0cafc6c
Supersports 4,http://198.16.100.186:8278/go_assp4/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=64f174e04f6c6caafe7a631297b3b56e
Supersports 5,http://198.16.100.186:8278/go_assp5/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=98c17a98333742de0561d4534a7a455a
Bein 2HD,http://198.16.100.186:8278/Beinhd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=40571d74baf8a502f0a9b1277912ae3b
Beinsports HD,http://198.16.100.186:8278/Besports/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=59893d95dd0613be61b1cf52b7cce0e2
Champion 5 EPL,http://198.16.100.186:8278/Champion5epl/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=8b02c6b8fc77dfd29103ff3b6de40e77
WWE,http://198.16.100.186:8278/Wwe/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=3b405b56f0233224d69ba1f8f983c2a7
Champion 6 EPL,http://198.16.100.186:8278/Champion6epl/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=0ca61f16ae2f633ce56a574ca1f6e0fb
Fight Sports,http://198.16.100.186:8278/Fs/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=0c68e8caa52e1fcf851fa21ecb37d398
UFC Network,http://198.16.100.186:8278/ufc_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=d867f13688d960c45a731a0cbaa1e9a2
NBA TV,http://198.16.100.186:8278/nbatv_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=50f3687aeeacd7130dc048b3aa9bc951
Astro Cricket,http://198.16.100.186:8278/Acricket_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=af5c506a5191ed004d54ed5987281537
Astro Golf,http://198.16.100.186:8278/Agolf/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=beb3dfaf12cf84e112cad10db3c7049d
TNT Sports 1,http://198.16.100.186:8278/beeone/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=16aa122e7e42e8a9c304b27c0e0b6c6f
TNT Sports 2,http://198.16.100.186:8278/beetwo/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=262c3bff90b70ce7a79d909f39dc4347
TNT Sports 3,http://198.16.100.186:8278/beethree/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=3299d4a724aa41e337ca88b405710a08
TNT Sports 4,http://198.16.100.186:8278/beefour/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=b71ef8119c8c89a973e13099db3cc5d7
Sony Ten 1,http://198.16.100.186:8278/ten1_raj/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=a480c6f26b6b505984934f0cac68051d
Sony Ten 2,http://198.16.100.186:8278/ten2_raj/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=d4a44326b3c4cc23ef3d7f9e26d2923d
Sony Ten 3,http://198.16.100.186:8278/ten3_raj/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=155cba1cd7bd70d1da2e338a45687900
SPOTV 1 HD,http://198.16.100.186:8278/go_spotv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=ee71335680c35ccd37fd21e2863eb333
SPO TV 2,http://198.16.100.186:8278/go_spotv2/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=2fd91c7cba0b83f6426f7511325ef0b8
Beinsports 2 HD,http://198.16.100.186:8278/Bein2hd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=103f18b0aa0e8261beeed5024e88b102
Skysports Arena,http://198.16.100.186:8278/tiankongarena/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=cf22ba10a02a99e1fa6c2e2ccf6ca6e9
Skysports F1,http://198.16.100.186:8278/tiankongf1/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=09cc8d8a285b48d8444f914cc2b8569f
Skysports Cricket,http://198.16.100.186:8278/tiankongcricket/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=e9ae1dce5ead583ea2302fe2d978c802
Skysports EPL,http://198.16.100.186:8278/tiankongepl/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=efba89561a00e4e6d70558c9e297b02a
Skysports Football,http://198.16.100.186:8278/tiankongfootball/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=9c2ab39ba1493f7f93eaab85d0256d6d
Skysports Golf,http://198.16.100.186:8278/tiankonggolf/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=62dd2efa0004b5c5acd41865b317eda9
Skysports Main Event,http://198.16.100.186:8278/tiankongmain/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=2b5ca072571a8f17f0fdcee23fa85933
Skysports News,http://198.16.100.186:8278/tiankongnews/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=88f3d0c1562a8aa6b63db63bd701814d
Skysports NFL,http://198.16.100.186:8278/tiankongnfl/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=9e66cc123cf9f8185fb6e4bc0fc57b05
Skysports Racing,http://198.16.100.186:8278/tiankongracing/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=3b1ec40fd3ec92c952fce80db8aec3a7
Skysports Mix,http://198.16.100.186:8278/tiankongmix/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=fce2ede00419da875571d39cd3b2fb49

ELTA2,http://198.16.100.186:8278/eltasport2_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=9438c004ee50fe57cca5098b0665703a
ELTA3,http://198.16.100.186:8278/eltasport3_twn/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=43f4550918b416f7235f49c98244b550
RTM Sports HD,http://198.16.100.186:8278/Rtmsport/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=62a7cb59cf76afdde8e3488ac84feede
Arena,http://198.16.100.186:8278/Arena/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=8c1744ac42a71fa92a360c03388bab52
Arena 2,http://198.16.100.186:8278/Arena2/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=52f4eae0495ea5188b42497413150a48
BolaArena 1,http://198.16.100.186:8278/Bolaarena1/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=7f2f5d182a8a9f48792fcc8a8e51b303
Bein 1 Sports,http://198.16.100.186:8278/bein1_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=ec027a241186b28d6b7d8aa463d04bef
Bein 2 Sports,http://198.16.100.186:8278/bein2_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=a447991d4b4620e20b336bc12893448e
Bein 3 Sports,http://198.16.100.186:8278/bein3_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=4ff1348b12a785cab4d12a9c702402a2
Bein 4 Sports,http://198.16.100.186:8278/bein4_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=6c7e66b439764a37ba2060201c04b444
Bein 5 Sports,http://198.16.100.186:8278/bein5_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=4dd8c83f55f955aab63bc8e987ded8ad
Bein 6 Sports,http://198.16.100.186:8278/bein6_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=c698c4ab7f1883f42df63d7dfb46e2e7
Bein 7 Sports,http://198.16.100.186:8278/bein7_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=fe9b7fee6f17020c8ec93a27f074e7ff
Rugby Pass TV,http://198.16.100.186:8278/Rugbypasstv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=2938c9141357659d69637922b3f4c716
BolaArena 2,http://198.16.100.186:8278/Bolaarena2/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=b46ae5e6b7755b6a4221a0a5a71c098b
Sun TV HD,http://198.16.100.186:8278/Suntv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=a064ecb0ea9acf97f89da4b50277fe97
Star Vijay,http://198.16.100.186:8278/Starvijay/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=99a4f5186e90be9c5eec43135b252170
Colors Tamil,http://198.16.100.186:8278/Colorstam_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=f8ebd359c413e676ad52734993382e5b
Sun Music,http://198.16.100.186:8278/Sunmusic/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=f10a49332ccf98b573e8c24a83b3ce94
Astro Sunlife,http://198.16.100.186:8278/Sunlife/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=f7dc995484d907579081afb56ccafae2
Astro Vaanavil,http://198.16.100.186:8278/Vaanavil/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=42ac04524ed2e7d857c9dd7b207804fb
Zee Tamil,http://198.16.100.186:8278/Zeetamil/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=4caefda42271106d9c14aa669b10b4b6
Zee Business,http://198.16.100.186:8278/Zeebusiness/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=061b7b88bcfdf67ba5b3313edc3235a0
News 18 Tamil,http://198.16.100.186:8278/news18tamil_raj/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=5095469859ea724176235eb556e5c0f8
Adithya,http://198.16.100.186:8278/Adithya/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=2d75ba22fb258c922e916518e7850c0c
Makkal TV,http://198.16.100.186:8278/Makkaltv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=d7a44fcf2252731638e45ad55b965748
Zee Action,http://198.16.100.186:8278/Zeeaction/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=0eaca9724173fa89ee2a6ec98ce76903
Astro KTV,http://198.16.100.186:8278/Astroktv/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=93b5141d824f7f55e347b7b5d6e4ab05
Zee TV HD,http://198.16.100.186:8278/Zeetvhd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=391023052ef8b301e26568564e66c313
Zee Cinema HD,http://198.16.100.186:8278/Zeecinemahd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=73ed059367ab57e6b305de52a6252e9b
Color HD,http://198.16.100.186:8278/Colorhd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=80a11fe0b6e5c79d7689ae490e516cef
Starplus HD,http://198.16.100.186:8278/Starplushd/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=419355d70ba17294452c827c27ecd593
Picture HD,http://198.16.100.186:8278/Npicture/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=555e61a22677de17bde8c3886d4f88df
Zee News,http://198.16.100.186:8278/Zeenews/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=ac22cb892b440e5727e153c4c19af28f
Asianet,http://198.16.100.186:8278/asianet_raj/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=1882334ee9ae74c273d80ecabb9aafd5
Asianet News,http://198.16.100.186:8278/asianetnews_raj/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=188b425b9b13b28578d2592a1329e34c
Times Now,http://198.16.100.186:8278/timesnow_mega/playlist.m3u8?tid=MF7F5665582956655829&ct=19396&tsum=ea09d2e15218137c1f2ca59973b44f4a
